Stego?;Entropy_img_full;Mean_entropy_slices;Stdev_entropy_slices;Mean_MarkovChains_00;Mean_MarkovChains_01;Mean_MarkovChains_10;Mean_MarkovChains_11;Stdev_MarkovChains_00;Stdev_MarkovChains_01;Stdev_MarkovChains_10;Stdev_MarkovChains_11;Mean_imgfull_MarkovChains_00;Mean_imgfull_MarkovChains_01;Mean_imgfull_MarkovChains_10;Mean_imgfull_MarkovChains_11;Conditional_Entropy_Slice_01;Conditional_Entropy_Slice_02;Conditional_Entropy_Slice_03;Conditional_Entropy_Slice_04;Conditional_Entropy_Slice_05;Conditional_Entropy_Slice_06;Conditional_Entropy_Slice_07;Conditional_Entropy_Slice_08;Conditional_Entropy_Slice_09;Conditional_Entropy_Slice_10;Conditional_Entropy_Slice_11;Conditional_Entropy_Slice_12;Conditional_Entropy_Slice_13;Conditional_Entropy_Slice_14;Conditional_Entropy_Slice_15;Conditional_Entropy_Slice_16;Conditional_Entropy_Slice_17;Conditional_Entropy_Slice_18;Conditional_Entropy_Slice_19;Conditional_Entropy_Slice_20;Conditional_Entropy_Slice_21;Conditional_Entropy_Slice_22;Conditional_Entropy_Slice_23;Conditional_Entropy_Slice_24;Conditional_Entropy_Slice_25;Conditional_Entropy_Slice_26;Conditional_Entropy_Slice_27;Conditional_Entropy_Slice_28;Conditional_Entropy_Slice_29;Conditional_Entropy_Slice_30;Conditional_Entropy_Slice_31;Conditional_Entropy_Slice_32;Conditional_Entropy_Slice_33;Conditional_Entropy_Slice_34;Conditional_Entropy_Slice_35;Conditional_Entropy_Slice_36;
yes;5.1368473253104945;8.0624177930989;1.0091190425020955;0.8674665178571429;0.13253348214285715;0.0234375;0.9765625;0.03423889700543357;0.03423889700543357;0.10652101290579333;0.10652101290579333;0.5;0.5;0.0018315018315018315;0.9981684981684982;1.2152119151686263;1.3941044599058383;1.726755563678935;0.3859214649907745;1.380413844231163;1.2154451322503075;1.3134169927527144;1.2817011323767007;1.554282726406937;0.4546637674865206;0.7485925127634321;1.6612064718768416;1.3798142442502472;2.135654303467665;0.9832094518036918;0.8587912244892779;0.9893302801080885;1.419753434732384;2.6421403398430066;0.5870469372016967;0.5500907378575031;1.1951457742770977;1.3768244211688332;1.1246829001912646;0.62012497474102;0.429621527671161;0.6416456603255991;1.4287808663350723;0.9396933549215412;0.5212088100082459;0.7664550908223093;1.0644930732721098;1.2760130419754128;1.497460323720817;1.2944808327099775;1.009822164944664;
yes;5.329167353879214;8.377267592336102;0.2590794973877125;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.5196788979399602;0.48032110206003975;0.18792664660097147;0.8120733533990285;0.058938075483648156;0.1819632773399782;0.07388637756930105;0.07929955559154234;0.05254719316110723;0.07767459908398244;0.049330522642767605;0.1120308947564741;0.08995416375204446;0.2130879550873166;0.0696090636452702;0.046769551552705124;0.029043207070531096;0.05093659373595916;0.22442155322297452;0.2271336669749191;0.25887975061613755;0.09182603336360451;0.13494650886067383;0.1264469144790077;0.3115627912950618;0.35109288027639707;0.3554513682111793;0.0986123487025754;0.13112051651725753;0.07775065958999328;0.22742259033434564;0.2545927031835191;0.21081273670361167;0.022426479530514243;0.20758290989374562;0.024873900721298803;0.20614724912470983;0.23299273665389286;0.288531261798334;0.051067733621614764;
yes;5.381241633596592;8.915551106178052;0.9175578226103627;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.4998550724637681;0.5001449275362319;0.01;0.99;0.5022800324516083;0.34099442492589116;0.23237633290390658;0.20843613553095341;0.3432803766356809;0.5131099166736854;0.5223053823370245;0.4884499042385704;0.4162686853442388;0.1974440520327807;0.3677313604932646;0.5591081237381204;0.6255821039723903;0.2884779989994133;0.6335615581656482;0.7931979737197015;0.5922259937424572;0.7218603525453071;0.504658511684962;0.9185108451777326;1.620966208220786;1.8734319048969477;1.516378981622157;0.8976403605767;0.5668850348163019;1.3784526161471788;1.7881490340106345;1.5950772650438614;1.8896934018938683;1.6830016671233619;0.5750928791642744;0.6406815716080052;1.15931825214731;0.9319738220881391;0.8195818363577452;0.8766072735306487;
yes;5.422594281413696;9.036857824285095;1.0126168035936645;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.502678830002896;0.49732116999710396;0.02143064002316826;0.9785693599768317;0.41403801728244094;1.4223531343989255;0.19381493763544277;0.11877061320382598;1.9786856315343058;0.48061578468295973;0.817267722042156;0.02204101623429988;0.022510221808430764;0.026109537920580905;1.448154052450219;0.16281784516343656;0.04513171708769548;0.028868870508651057;0.12430362525576566;0.030095872230623932;0.9651662054305179;0.08789614693375558;0.034381648746959925;0.03491807818566883;0.30724157624440096;0.04139879415536907;0.03869575013457993;0.0662085462294213;0.05182428438863251;0.1968185336192212;0.12080239318333241;0.052406117826548915;0.04268886613817546;0.043219698467337864;0.4718172151014013;0.5323568896619841;0.28074049576397364;0.08075966370092047;0.03945072914874359;0.04383568740786181;
yes;5.259236109959799;8.587901709919915;0.23112398377333376;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.0360293952050057;0.022811563903956333;0.021014692765445986;0.038480726299843226;0.040797439235610966;0.05710863720065884;0.044956977515835383;0.058845529548333;0.10506243648178337;0.20405822601008072;0.05620884424453276;0.04195589978833425;0.10392319869725597;0.07876680162663607;0.18678606490027772;0.14303695299278996;0.06857583403484302;0.12455235779263063;0.02322452724843771;0.03984209257088622;0.08826077186985248;0.16618052431037444;0.1156620403947306;0.03608229314911693;0.24314573909977;0.22169317575046676;0.18299660228036885;0.2284147599662587;0.32147964482734714;0.37478614921114417;0.27928001313518713;0.3768010589893036;0.34892644144246265;0.13360457823527305;0.17030607738280334;0.25353500111789984;
yes;5.375597225872316;10.129330963831213;2.177211121153296;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.7346785715962971;0.25888868661945086;0.26393488926398057;0.27601476257192115;1.2599687746310098;2.7137680267635003;0.3400081479403232;0.2255481276460749;0.1688563284765996;0.18293957339593803;0.18079941538933042;0.8803870415549335;0.12091960546336988;0.22277439357745532;0.29431226387866527;0.1955439194252806;0.21302580257688675;0.18447439354269868;0.34671539698195186;0.44885984585071004;0.36795889322347897;0.2543951121953878;0.32506617521168124;0.4424209436632962;0.6251813874027095;0.648230681835126;0.8359804207876751;0.47554732462088545;0.36550364915492306;0.39442012405397175;1.4392282344546725;0.2513006505199762;0.3184395628613199;0.4737417589400952;0.5371496662954138;0.5519491459421779;
yes;5.365890461120422;9.032785416653903;0.2692870256203405;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.43337948211031385;0.12585696162834914;0.1138773236327717;0.15363852613493112;0.13601249322860198;0.19497440920997366;0.3736371876118447;0.29754854096899486;0.17049023856244538;0.125172789038408;0.18110169114786334;0.20205410363277831;0.4144340272475162;0.4221737668916301;0.1838698155001781;0.21865596806975152;0.34198164250957497;0.15434207852313175;0.6097378961703512;0.2748006583148035;0.29115377177903845;0.3039796039933096;0.3124206124200768;0.15996969891352375;0.4961444146357339;0.3884592779232614;0.3288445188648268;0.42235395345765525;0.26702221441975826;0.19782843790261317;0.6450555675603011;0.41300036397286366;0.34223771726662733;0.38698675507940994;0.16440150965477418;0.13290561789150868;
yes;5.375596760492391;10.129368143513906;2.177215726754005;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.7346879582057504;0.25874974132912865;0.2639577866444158;0.2760397424367742;1.2600643554378665;2.713626474781335;0.33988680773004276;0.22547820318862932;0.16873763587815915;0.1829562791655448;0.18069572093683117;0.880453234538348;0.12085864933194035;0.22281054346953244;0.29431226387866527;0.19551167142878612;0.21286033732998;0.1844987514758616;0.3467247727891598;0.4488544093237996;0.36791978615577836;0.25441051429362194;0.3251157472570716;0.4424209436632962;0.6251813874027095;0.648230681835126;0.8356677222719266;0.4753999913482696;0.36547447380126563;0.39442645103710117;1.4392282344546725;0.2513006505199762;0.3183782669887778;0.4737343502212017;0.5372970704480364;0.5520173796998202;
yes;5.259234173676734;8.588104248450573;0.23113962376507408;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.03460581395289708;0.022849283637502715;0.021276777175740058;0.038480726299843226;0.04035499062998138;0.05826514402884797;0.044919257782289;0.05844579068987876;0.10539996035917198;0.20405822601008072;0.056508648388374105;0.041718310625561195;0.10390997421122883;0.07939090516183711;0.18678606490027772;0.14358432632666052;0.06925088178961758;0.12455235779263063;0.023462116411211653;0.03954228842704577;0.08826077186985248;0.16618052431037444;0.11658594807377298;0.03644431227402389;0.24314573909977;0.21738823918505723;0.18236426427276786;0.2284147599662587;0.32147964482734714;0.37478614921114417;0.27928001313518713;0.3768010589893036;0.34892644144246265;0.13360457823527305;0.17047566145202175;0.2540773844381423;
yes;5.246577778444412;7.42433724299022;1.3683265820474275;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.4912711090826107;0.5087288909173893;0.2142824649613787;0.7857175350386213;0.17404834790216217;0.04146756427576115;0.029357094497560965;0.09634894488679091;0.179174008989607;0.8192810039373675;0.08415098478717375;0.0975492595544738;0.06730347246354107;0.10488190529641006;0.07153146693922707;0.09970796004361393;0.23075335148050602;0.2250578710646689;0.11001387943840957;0.13501897194357682;0.14971878725968502;0.1110240140605141;1.2660500156806913;1.8972013213698764;0.8683790248517633;0.6100536129537888;0.3134856273565054;0.7891849321750084;1.7131954064753185;2.2563733086881204;2.1175273139620994;0.7304645941413961;2.152749758886862;0.5068780090293163;0.054368361595558135;0.07121153393037094;0.08359870590880814;0.08177641086011533;0.12052306940001323;0.1587417593506384;
yes;3.3362948018589793;5.096548636731851;3.752111293666951;0.8692336309523809;0.13076636904761904;0.013020833333333332;0.9869791666666666;0.03263647648729362;0.03263647648729361;0.07456332311156172;0.07456332311156172;0.5;0.5;0.0;1.0;4.229952852758243;0.7019441147866621;0.957538541368951;1.8978369904785568;4.072975557337759;3.2922130677329484;1.1169002447074332;0.6257214962480369;0.9175458132841303;0.8582640887418265;0.8825746879599263;3.497848314888873;1.041453058101781;0.6424595449368393;0.9674428686574164;0.8283740259359433;0.9018969144589102;0.82722402656547;0.8267194392032646;1.0771883242164604;1.3615281291439745;0.9205222672356577;0.722120098618058;1.11037712283213;0.9732049575024053;1.7414431766838807;1.639774879472689;2.036978880878896;1.0219061276160444;0.6471859579870554;3.6356769411274836;3.154328798690005;1.2994332203699184;2.582832280171383;2.46081007464792;2.206370162849464;
yes;5.228924262172404;6.622302340622403;0.31332792188915404;0.9987553615196079;0.0012446384803921568;0.0078125;0.9921875;0.00015318627450980338;0.00015318627450980392;0.0625;0.0625;0.5;0.5;0.002777777777777778;0.9972222222222222;0.000851532162850166;0.023789383032544187;0.0017030643256998879;0.0008515321628497219;0.0034061286513997757;0.0076637894656501615;0.0017030643256998879;0.0;0.0017030643256994438;0.0008515321628497219;0.0008515321628497219;0.0;0.0;0.0068122573027999955;0.000851532162850166;0.0059607251399498296;0.005109192977100108;0.0076637894656501615;0.005109192977100108;0.007133662796513285;0.0008515321628497219;0.008836727122213173;0.000851532162850166;0.005430598470812509;0.005109192977100108;0.009366853791350493;0.009366853791350938;0.0025545964885496097;0.005109192977100108;0.000851532162850166;0.005109192977100108;0.007133662796513285;0.0025545964885496097;0.005109192977100552;0.002554596488550054;0.0025545964885496097;
yes;5.3991225867472945;7.192031740506756;0.5872318946770781;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.4814343862187528;0.5185656137812472;0.028208909594338423;0.9717910904056616;0.18127286473895987;0.13044360129606503;0.1525016846058591;0.4799655408033434;0.6864777171135881;0.3773372246640707;0.502203294260553;0.12259686376121381;0.30198130695609526;0.3779387825359941;0.5239716170284212;0.5614461554374981;0.27282195456321423;0.28967698778078477;0.30045479832990996;0.205824563813632;0.39350469723963233;0.8709464838716481;0.34904060749330723;0.16041086676002303;0.5139763298137932;0.288120244776525;0.35188847090867403;0.9362139809633532;0.5907442013797906;0.7257716581005869;0.5865626490479783;0.3288615378863695;0.6633731316754035;1.0570040843958735;0.493609223888845;0.6065240487838719;0.6596351620715724;0.3548980043588843;0.3298494060129751;0.3624310147663148;
yes;5.296348968316883;8.82635428213818;0.3726845418737622;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.04299282291487039;0.053696480975346184;0.03428484487820871;0.07819779724050413;0.13290653777623262;0.15567252039004664;0.07570229195247347;0.051704998845027994;0.051394218960478355;0.05343207144297324;0.0573853620499607;0.06619944298036629;0.06974061057566328;0.06698773173887496;0.07848701640112576;0.04184037114394901;0.056231305873539306;0.05081985472405126;0.37017688642463664;0.10819462131226931;0.13270828812697477;0.05446247912264646;0.05051435789344971;0.18016095098655072;0.5308390660963722;0.2917104009391851;0.17227343561189468;0.11582360435408123;0.16049460212245314;0.16538517971374933;0.8333864136943121;0.6339747510488896;0.41395619090916647;0.4506011875950948;0.16877401298674855;0.1540729182359888;
yes;4.811705027744724;6.52774819105771;1.6150853982978148;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.5022935779816514;0.49770642201834864;0.034785932721712536;0.9652140672782875;0.6576812353311978;1.2072915183546837;0.5238491736975486;0.5402115546094097;2.1562841647138677;1.7709544388106773;1.156372087546302;0.11868052411302799;0.2349676084855279;0.9642148012053124;1.6287434179569242;1.4959318024809614;1.3087451259924006;0.4616135989007826;0.3794097465298232;0.320879428641887;0.6464196328038971;0.19433191295168895;0.17097612313967225;0.14478273394335428;0.05303942237934134;0.11151114937541973;0.06359765033718467;0.37838917142100303;0.0690109630242457;0.19875482171820424;0.13517660698714362;0.04511820649039233;0.07430211130454634;0.7238405654721825;0.17185757160381598;0.1421513930342302;0.11195527366701263;0.12412797402628595;0.9995755710788221;0.7047447286206041;
yes;5.408387441749415;6.123806492993391;1.034901342845995;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.5022786458333334;0.4977213541666667;0.05716145833333333;0.9428385416666667;0.09847190189458388;0.03554394775008429;0.04172563687130104;0.03258084931832439;0.005415212348124587;0.5348041719291001;0.04569747090281773;0.028685357085351804;0.02504535711007616;0.04028225855469314;0.051789584794458055;0.03986084926887523;0.010153523152733435;0.013538030870311246;0.04350084924415043;0.03003916017238284;0.058737750688767854;0.036987326066692194;0.029196341600747022;0.024202538538440344;0.03486704620656855;0.06576225838162131;0.04020591675614993;0.08818958454721226;0.4896856447792324;0.3371339276449694;0.024202538538440344;0.08636401590984777;0.3944492759749294;0.1119390103859832;0.5738892315114987;1.1719534531570637;0.2792636586131634;0.5122578197185992;0.8785227961670086;1.1178512894366568;
yes;5.361475151647388;6.404518556228096;0.40491373580334267;0.9727519914215687;0.022001378676470586;0.028271411273623655;0.8932250497175702;0.11932535306023631;0.09596815278923275;0.16661655476947512;0.2919171149020985;0.49407407407407405;0.5059259259259259;0.14046296296296296;0.859537037037037;0.043974914435642276;0.017882175419850377;0.07430866680453141;0.05387189489613098;0.10999362824825187;0.2554643598776174;0.0384316316465414;0.03182809551916499;0.059077124730366304;0.053229083908704844;0.07953054409992033;0.05694561985643887;0.09181591920341248;0.0797392652753457;0.05674789687839388;0.0372586939899775;0.09938367181192742;0.08921880338498411;0.021609709564964774;0.02789184019862745;0.14943823223698072;0.1513972987341914;0.05050828557460907;0.04859650007348382;0.10593369041204648;0.08293667275132055;0.08486510571359762;0.062499900842919676;0.09986028095380739;0.043862230117353906;0.1259530199695984;0.05690310052656011;0.025867370379213828;0.08739205654361681;0.02639749704835115;0.05375921057784261;
yes;5.3812440795941265;8.91555645703181;0.9175332217397392;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.4998550724637681;0.5001449275362319;0.01;0.99;0.5022800324516083;0.34099442492589116;0.2321803535609792;0.20868370764482957;0.3432527574968942;0.5130121034180792;0.5223458290420826;0.4884729172817295;0.4163266024918668;0.1973772551744517;0.3678149950404439;0.5591561400094784;0.6255821039723903;0.2884779989994133;0.6335615581656482;0.7931979737197015;0.5922259937424572;0.7219262108730753;0.504658511684962;0.9186577243719958;1.620966208220786;1.8734319048969477;1.516378981622157;0.8976403605767;0.5670834179450814;1.3783499673297128;1.7881490340106345;1.5951048185347263;1.8896934018938683;1.6830016671233619;0.5750928791642744;0.6406815716080052;1.15931825214731;0.9318466024129588;0.8197454055984119;0.8766072735306487;
yes;5.422600360733803;9.036623865090814;1.0133540876574978;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.502678830002896;0.49732116999710396;0.02186504488850275;0.9781349551114973;0.41411876571973405;1.4224275338662586;0.19381493763544277;0.11864271407721017;1.9786856315343058;0.48030539259752913;0.8172186114737556;0.022131046743096405;0.022510221808430764;0.026147406538400197;1.4483167387575056;0.1625121800618965;0.04513171708769548;0.028679527419556372;0.12430362525576566;0.030095872230623932;0.9651662054305179;0.08795365217493956;0.03432020478448017;0.035069552656946;0.30724157624440096;0.04139879415536907;0.038589046366437785;0.0662085462294213;0.05182428438863251;0.1968185336192212;0.12080239318333241;0.052406117826548915;0.04253739166689918;0.043219698467337864;0.4718172151014013;0.5323568896619841;0.2806264828242817;0.08075966370092047;0.039209224168670787;0.04383568740786181;
yes;5.375598978791695;10.129360685208876;2.1772791902743744;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.7347116754355154;0.25875991517554464;0.26407322759249574;0.27593694236005817;1.2600203438949107;2.7136954160220856;0.3399754364932388;0.22541587448937683;0.1687506619018846;0.1829346503581375;0.18072927876576905;0.8803870415549335;0.12090523491731364;0.22247925519214107;0.29416463864311115;0.19552184918461268;0.21291351014128157;0.1844872857439439;0.3466716022506633;0.4488572705401799;0.36791565374933555;0.25444401577820486;0.32506617521168124;0.44236528953875975;0.6251813874027095;0.6482529787067337;0.8356677222719266;0.4754444437071319;0.36547447380126563;0.39442645103710117;1.439205358772381;0.2513302208857109;0.31838427186568374;0.4737343502212017;0.5372383198238255;0.5520149330939415;
yes;5.334011488373684;7.454972022395682;1.7997765578952243;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.5043516873889876;0.49564831261101244;0.10924046350334095;0.8907595364966591;2.2503027171988847;2.4030765750309406;1.3867896238608024;0.1781059718488489;0.15826305698575283;0.5320822030667482;2.233550068447567;1.5402205913855607;0.5814837140834488;0.03380148835585839;0.041041033390203374;0.1410865460655879;1.9011958410389749;0.2649229503147543;0.06912805325499694;0.03448888427981789;0.07146117602269264;0.05771415273608316;0.4459274471890229;0.5490915756854848;0.11028769937778549;0.043865510875268576;0.03280040981165122;0.05145704705247489;0.06607224885245877;0.1343134219302824;0.20924896708841523;0.14419753623335207;0.08678354522125531;0.06658790998082509;0.3106778809351267;0.19609059933539807;0.14609714843683275;0.09929111629509357;0.07773562037660309;0.026223865009381342;
yes;5.365918311678474;9.032971704682481;0.2694645745943879;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.4337238359376414;0.12659386125247174;0.11327937743470429;0.15340514324585275;0.13536336562716844;0.19488346590334515;0.3732563309128585;0.2977244091318303;0.1703792676241962;0.12472657459621761;0.18158230939520692;0.20097524490991603;0.41432220321300406;0.42145233235831103;0.1838698155001781;0.21865596806975152;0.34198164250957497;0.15434450644228548;0.6095494405328008;0.2748006583148035;0.29115377177903845;0.30404389835374435;0.312393463299963;0.16055346785863822;0.4961444146357339;0.38854064652503517;0.3288445188648268;0.42235395345765525;0.2665183407099967;0.19782843790261317;0.6451151833019626;0.4131403937063096;0.34223771726662733;0.38698675507940994;0.16440150965477418;0.13290561789150868;
yes;4.664077790566555;5.3213288611020015;1.854318591892169;0.862109375;0.137890625;0.01171875;0.98828125;0.05858655709818634;0.05858655709818634;0.053260506452896664;0.053260506452896664;0.5176260597947345;0.48237394020526553;0.07329317269076305;0.9267068273092369;3.3197960669624913;2.9254609526251714;2.872371828249759;1.9991581056456924;2.179330309230721;2.15890834677191;3.3570357634131307;3.4600050966533575;2.961123100827113;2.709154855647143;3.3279553976275276;1.9530291844755987;2.573436149031738;2.4551159448551485;2.3301528599314323;1.6799867886915938;2.2536794705806327;1.301545699506903;1.6798455119489932;2.2283142202248554;1.893942018404697;1.7746181696568013;2.250089387976419;1.1595730519324094;1.8113201041488671;2.2525415071947394;2.404768493506559;1.358227980043143;2.624201195474009;1.5457382631074017;2.434012944234025;2.573670876187677;2.123580170743732;1.8166541964983094;2.23931186518005;2.489158471358861;
yes;3.931182806248922;5.868916303662882;3.6792980046375074;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.9708806193060091;0.029119380693990893;0.18024798553558843;0.8197520144644116;1.374765505076473;0.0654388392164158;0.12316100797186103;0.11010242781453616;0.33340415543277846;0.6936233428090668;0.11320341111906806;0.06177544974334648;0.3308777534748124;0.18265194668590112;0.1160438270432893;0.2652713282480512;0.09329633303427443;0.12111529924650632;0.18854500305424615;0.24184661954063902;0.1429749696581668;0.09810239496946949;0.24867146076874747;0.2924329526202598;0.31057643922319933;0.24590844584296967;0.336785306070281;0.39549130668323773;0.25533179023186214;0.25742856510820467;0.4000099426591097;1.0103356926788014;0.4038633675204091;0.28051017713271964;1.286841918911215;0.7723008471030974;1.4834189024574713;1.53466094619136;1.2656968610038057;0.7699808575896911;
yes;5.2466711912811865;7.424425220660107;1.3683904159387297;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.49192530047162636;0.5080746995283737;0.21265142383353244;0.7873485761664676;0.17552665713108428;0.04011026691191866;0.02906160289806614;0.09398339618921359;0.18026960516541202;0.8227388002755815;0.08279352448867172;0.09753202852275233;0.06777121494969673;0.10488190529641006;0.07022288379317132;0.0993427613183453;0.23235987071359876;0.22546462859053662;0.11001387943840957;0.1352421020469592;0.14884544399522692;0.11179539229517754;1.266394001500462;1.8965526386089704;0.8702670378871664;0.6083895540584261;0.31306806970986933;0.7891849321750088;1.7131954064753185;2.2563733086881204;2.1179062418762875;0.7337558713655952;2.152749758886862;0.5068780090293163;0.055724674291718124;0.07108980102194806;0.08359870590880814;0.08168451620894412;0.11839083289263908;0.15714977648873774;
yes;4.922808939153299;6.781437203505009;2.670020526762187;0.875;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;3.5366977306602463;0.7839045568052887;0.7200232529309281;0.4646335637244965;3.4666591256147856;4.084247189735137;2.2465708343862216;0.49187751915678213;0.5399903910370218;0.4947545043228816;0.7359018380303421;3.3814455003182062;0.8849230842046678;0.47657342099111144;0.5955046690419374;0.6208241080210408;0.4041874740523985;2.094215242022489;0.749568625194736;0.7996624118902913;0.6218683536524985;0.6752498787364196;0.5905159137198677;0.7736448663016584;0.30350637002037484;0.34308998084136455;0.3341771822146864;0.4263164978985339;0.32853850398217155;0.32460715369226545;0.4467621721704029;0.5227987398880707;0.5344115723581258;0.4389076096665727;0.6670270951121022;0.38242171607359055;
